,timestamp,val0,label
0,9977,0.2889691318648789,False
1,9978,0.6919570117487831,False
2,9979,1.1248001521246518,False
3,9980,1.2717235648138818,False
4,9981,1.30581425134705,False
5,9982,1.381296076279185,False
6,9983,1.521218344160184,False
7,9984,1.3364351938373416,False
8,9985,1.2080014429899388,False
9,9986,0.8495833613553454,False
10,9987,0.5871309617979048,False
11,9988,0.3099246154666076,False
12,9989,-0.2380772820836272,False
13,9990,-0.5265678756051568,False
14,9991,-0.73728847841605,False
15,9992,-1.159764657416657,False
16,9993,-1.4177138855367708,False
17,9994,-1.5032514292807782,False
18,9995,-1.539882485792465,False
19,9996,-2.910032357807615,False
20,9997,-1.2298092263843563,False
21,9998,-1.1028814450874584,False
22,9999,-0.7273327281266688,False
23,10000,-0.4808750726980298,False
24,10001,-3.116197325093649,False
25,10002,2.0246273757029027,True
26,10003,0.6962076263862802,False
27,10004,0.964529150690341,False
28,10005,1.246910152067164,False
29,10006,1.4392863415289912,False
30,10007,1.5475618250247092,False
31,10008,1.4488907556944952,False
32,10009,1.3343431426818029,False
33,10010,1.1951347640400354,False
34,10011,0.8378638591501402,False
35,10012,0.5351054086377678,False
36,10013,-2.00452425529544,False
37,10014,-0.2480274546823378,False
38,10015,-0.4749629660236918,False
39,10016,-0.9311570392144164,False
40,10017,-1.1592301950320916,False
41,10018,-1.3413770266366891,False
42,10019,-1.5205394642943402,False
43,10020,-1.4511920212634395,False
44,10021,-1.3914723211642954,False
45,10022,-1.20689344882183,False
46,10023,-0.9915472053261014,False
47,10024,-0.6555710965424224,False
48,10025,-0.2590411674588325,False
49,10026,-0.1343093839289947,False
50,10027,0.4546417648196702,False
51,10028,0.8363939849579713,False
52,10029,1.038062111065366,False
53,10030,-2.717043504429288,False
54,10031,1.3977609920707768,False
55,10032,1.580379314628987,False
56,10033,1.411057075277342,False
57,10034,1.3233099088924785,False
58,10035,2.7265498803601904,False
59,10036,0.8960674457580073,False
60,10037,-2.049415352519101,False
61,10038,0.0577736114000755,False
62,10039,-0.2818848969024221,False
63,10040,1.7357736059721878,False
64,10041,-0.94969706847983,False
65,10042,-1.096373360181118,False
66,10043,-1.45454572004925,False
67,10044,-1.454490053927775,False
68,10045,-1.577081035936322,False
69,10046,-1.4715606019380396,False
70,10047,-1.361843944090757,False
71,10048,-1.0994808912788163,False
72,10049,-0.768554979841254,False
73,10050,-0.2621404942938695,False
74,10051,0.021396399140142,False
75,10052,1.8894738868670016,False
76,10053,0.643096607211291,False
77,10054,1.0118234832702266,False
78,10055,1.24841478571772,False
79,10056,1.455583088075974,False
80,10057,1.5625927380207305,False
81,10058,1.4476068030843414,False
82,10059,1.2712228122553426,False
83,10060,1.0737777799076966,False
84,10061,0.8976340287167065,False
85,10062,0.6275255173359102,False
86,10063,0.1203805004580824,False
87,10064,-0.2319382926138867,False
88,10065,-0.53030324518503,False
89,10066,-0.8618947718132459,False
90,10067,-1.22395511141908,False
91,10068,-1.2701679005665203,False
92,10069,-2.88521019389934,False
93,10070,-1.353286382747703,False
94,10071,-1.4612856020450422,False
95,10072,-1.267890084753824,False
96,10073,-1.1439325714050008,False
97,10074,-0.7135368668540465,False
98,10075,-2.0301341539028783,False
99,10076,-0.0033643653247006,False
100,10077,0.4102464148199939,False
101,10078,0.717320118158951,False
102,10079,1.1067001553243967,False
103,10080,-3.007003193244019,False
104,10081,1.3646497724047262,True
105,10082,1.4581887894714956,False
106,10083,1.4372917643368437,False
107,10084,1.3414813168458148,False
108,10085,1.334590472518108,False
109,10086,0.9275444180408474,False
110,10087,0.5016808055897983,False
111,10088,0.1636207356498986,False
112,10089,-0.1316106430037236,False
113,10090,-0.5628497990013301,False
114,10091,-0.9897488578042288,False
115,10092,-1.018879966819167,False
116,10093,-1.324458075038322,False
117,10094,-1.5130308399605856,False
118,10095,-1.5370354864457731,False
119,10096,-1.4564723096108252,False
120,10097,-1.239144496369609,False
121,10098,-1.0386084286094213,False
122,10099,-0.6822317002551624,False
123,10100,-0.2998624938053424,False
124,10101,-0.1095791908288366,False
125,10102,0.4836432258784032,False
126,10103,-2.69041818940105,False
127,10104,1.0817668880596831,False
128,10105,1.3298074865910812,False
129,10106,1.4949808717189677,False
130,10107,1.6077471840284725,False
131,10108,2.8505225994929715,False
132,10109,1.2850691437162487,True
133,10110,1.031290554808344,False
134,10111,0.9978926261376247,False
135,10112,0.5339111585217118,False
136,10113,0.2609927224542607,False
137,10114,-0.1693803802939016,False
138,10115,-0.6129173679629298,False
139,10116,-0.898971606729348,False
140,10117,-1.150474034605372,False
141,10118,-1.361638800372816,False
142,10119,-1.4646495056023827,False
143,10120,-1.4378089062148036,False
144,10121,-1.406543237928264,False
145,10122,-1.2238260293846503,False
146,10123,-0.9735004906432796,False
147,10124,-0.6462355579409854,False
148,10125,-0.2529552170805077,False
149,10126,-0.0978598611272901,False
150,10127,0.3756464726549707,False
151,10128,0.780451480803855,False
