,timestamp,val0,label
0,8023,104.7,True
1,8024,104.1,True
2,8025,104.93,True
3,8026,104.93,True
4,8027,109.61,True
5,8028,103.96,True
6,8029,105.2,True
7,8030,129.77656386613026,True
8,8031,111.68,True
9,8032,105.61,True
10,8033,106.14,True
11,8034,105.34,True
12,8035,105.66,True
13,8036,105.18,True
14,8037,104.25,True
15,8038,131.76312951516638,True
16,8039,105.25,True
17,8040,106.14,True
18,8041,106.14,True
19,8042,105.19,True
20,8043,104.31,True
21,8044,104.3,True
22,8045,105.88,True
23,8046,105.39,True
24,8047,104.28,True
25,8048,131.01947185853527,True
26,8049,103.59,True
27,8050,105.57,True
28,8051,104.3,True
29,8052,105.54,True
30,8053,110.56,True
31,8054,130.36779316450404,True
32,8055,103.13,True
33,8056,106.41,True
34,8057,104.61,True
35,8058,104.61,True
36,8059,104.21,True
37,8060,104.21,True
38,8061,104.21,True
39,8062,104.21,True
40,8063,104.24,True
41,8064,104.24,True
42,8065,10.049420273066389,True
43,8066,104.61,True
44,8067,106.41,True
45,8068,105.62,True
46,8069,104.27,True
47,8070,104.76,True
48,8071,104.22,True
49,8072,104.42,True
50,8073,104.42,True
51,8074,104.26,True
52,8075,104.24,True
53,8076,104.24,True
54,8077,104.24,True
55,8078,104.24,True
56,8079,104.29,True
57,8080,106.11,True
58,8081,8.408899178448848,True
59,8082,106.43,True
60,8083,112.19,True
61,8084,106.19,True
62,8085,130.96909176405634,True
63,8086,105.88,True
64,8087,111.25,True
65,8088,111.25,True
66,8089,111.25,True
67,8090,105.66,True
68,8091,112.19,True
69,8092,112.19,True
70,8093,105.64,True
71,8094,105.63,True
72,8095,104.33,True
73,8096,100.25,True
74,8097,100.14,False
75,8098,100.14,False
76,8099,111.96,False
77,8100,111.3,True
78,8101,111.96,True
79,8102,111.96,True
80,8103,111.3,True
81,8104,111.3,True
82,8105,110.57,True
83,8106,105.56,True
84,8107,105.56,True
85,8108,110.05,True
86,8109,109.98,True
87,8110,105.31,True
88,8111,105.24,True
89,8112,105.89,True
90,8113,104.65,True
91,8114,111.3,True
92,8115,105.56,True
93,8116,100.25,True
94,8117,100.25,False
95,8118,100.14,False
96,8119,105.53,False
97,8120,104.72,True
98,8121,107.36,True
99,8122,106.18,True
100,8123,104.15,True
101,8124,104.37,True
102,8125,110.5,True
103,8126,9.686047150581368,True
104,8127,104.3,True
105,8128,104.23,True
106,8129,110.57,True
107,8130,9.863607905241384,True
108,8131,105.49,True
109,8132,106.26,True
110,8133,105.82,True
111,8134,105.35,True
112,8135,110.56,True
113,8136,104.17,True
114,8137,111.11,True
115,8138,106.2,True
116,8139,8.45112688559501,True
117,8140,104.25,True
118,8141,104.15,True
119,8142,103.88,True
120,8143,108.51,True
121,8144,108.76,True
122,8145,107.86,True
123,8146,107.36,True
124,8147,109.79,True
125,8148,109.79,True
126,8149,109.79,True
127,8150,106.01,True
128,8151,108.7,True
129,8152,104.25,True
130,8153,104.11,True
131,8154,108.42,True
132,8155,104.15,True
133,8156,105.86,True
134,8157,109.87,True
135,8158,110.85,True
136,8159,8.345846861251081,True
137,8160,110.85,True
138,8161,110.02,True
139,8162,105.76,True
140,8163,131.56044439446404,True
141,8164,99.437,True
142,8165,99.437,False
143,8166,99.406,False
144,8167,99.405,False
145,8168,99.405,False
146,8169,99.482,False
147,8170,99.478,False
148,8171,106.52,False
149,8172,106.32,True
150,8173,130.2421044033815,True
151,8174,99.478,True
152,8175,99.478,False
153,8176,99.478,False
154,8177,99.478,False
155,8178,99.478,False
156,8179,99.478,False
157,8180,99.478,False
158,8181,99.478,False
159,8182,8.695802084990294,False
160,8183,99.478,True
161,8184,99.478,False
162,8185,99.478,False
163,8186,99.478,False
164,8187,99.478,False
165,8188,99.478,False
166,8189,99.478,False
167,8190,99.478,False
168,8191,99.478,False
169,8192,99.478,False
170,8193,99.478,False
171,8194,99.478,False
172,8195,8.51942422547407,False
173,8196,99.478,True
174,8197,99.478,False
175,8198,99.478,False
176,8199,99.478,False
177,8200,99.478,False
178,8201,99.478,False
179,8202,99.478,False
180,8203,99.478,False
181,8204,99.478,False
182,8205,99.478,False
183,8206,99.478,False
184,8207,99.478,False
185,8208,99.478,False
186,8209,99.478,False
187,8210,99.478,False
188,8211,99.478,False
189,8212,99.478,False
190,8213,99.478,False
191,8214,99.478,False
192,8215,99.478,False
193,8216,99.478,False
194,8217,8.089953907217867,False
195,8218,99.478,True
196,8219,99.478,False
197,8220,99.478,False
198,8221,99.478,False
199,8222,99.478,False
200,8223,99.478,False
201,8224,99.478,False
202,8225,99.478,False
203,8226,99.478,False
204,8227,99.478,False
205,8228,99.478,False
206,8229,99.478,False
207,8230,99.478,False
208,8231,99.478,False
209,8232,99.478,False
210,8233,99.478,False
211,8234,99.478,False
212,8235,99.478,False
213,8236,99.478,False
214,8237,99.478,False
215,8238,99.478,False
216,8239,99.478,False
217,8240,99.478,False
218,8241,99.478,False
219,8242,99.478,False
220,8243,99.478,False
221,8244,99.478,False
222,8245,99.478,False
223,8246,99.478,False
224,8247,99.478,False
225,8248,99.478,False
226,8249,99.478,False
227,8250,99.478,False
228,8251,99.478,False
229,8252,99.478,False
230,8253,99.478,False
231,8254,99.478,False
232,8255,99.478,False
233,8256,99.478,False
234,8257,99.478,False
235,8258,99.478,False
236,8259,99.478,False
237,8260,99.478,False
238,8261,99.478,False
239,8262,99.478,False
240,8263,99.478,False
241,8264,99.478,False
242,8265,99.478,False
243,8266,99.478,False
244,8267,99.478,False
245,8268,99.478,False
246,8269,99.478,False
247,8270,99.478,False
248,8271,99.478,False
249,8272,7.628687623035858,False
250,8273,99.478,True
251,8274,9.976608519928446,False
252,8275,99.478,True
253,8276,99.478,False
254,8277,99.478,False
255,8278,99.478,False
256,8279,9.36964629011347,False
257,8280,99.478,True
258,8281,99.478,False
259,8282,130.89813027060868,False
260,8283,99.478,True
261,8284,9.8992814206909,False
262,8285,99.478,True
263,8286,99.478,False
264,8287,99.478,False
265,8288,99.478,False
266,8289,99.478,False
267,8290,99.478,False
268,8291,99.478,False
269,8292,99.478,False
270,8293,99.478,False
271,8294,99.478,False
272,8295,99.478,False
273,8296,99.478,False
274,8297,99.478,False
275,8298,99.478,False
276,8299,99.478,False
277,8300,99.478,False
278,8301,99.478,False
279,8302,99.478,False
280,8303,99.478,False
281,8304,99.478,False
282,8305,99.478,False
283,8306,99.478,False
284,8307,99.478,False
285,8308,99.478,False
286,8309,99.478,False
287,8310,99.478,False
288,8311,99.478,False
289,8312,99.478,False
290,8313,99.478,False
291,8314,99.478,False
292,8315,99.478,False
293,8316,99.478,False
294,8317,9.223707098374376,False
295,8318,99.478,True
296,8319,99.478,False
297,8320,99.478,False
298,8321,99.478,False
299,8322,99.478,False
300,8323,99.478,False
301,8324,99.478,False
302,8325,99.478,False
303,8326,99.478,False
304,8327,99.478,False
305,8328,99.478,False
306,8329,99.478,False
307,8330,99.478,False
308,8331,99.478,False
309,8332,131.41810994753286,False
310,8333,99.478,True
311,8334,99.478,False
312,8335,9.260153983122995,False
313,8336,99.478,True
314,8337,99.478,False
315,8338,99.478,False
316,8339,99.478,False
317,8340,99.478,False
318,8341,131.67054480747913,False
319,8342,99.478,True
320,8343,7.314820677501311,False
321,8344,99.153,True
322,8345,99.153,False
323,8346,106.29,False
324,8347,8.55820022564891,True
325,8348,107.66,True
326,8349,111.0,True
327,8350,111.0,True
328,8351,110.55,True
329,8352,99.455,True
330,8353,8.715688222562273,False
331,8354,99.478,True
332,8355,99.478,False
333,8356,99.478,False
334,8357,99.455,False
335,8358,99.455,False
336,8359,99.455,False
337,8360,99.455,False
338,8361,105.8,False
339,8362,106.19,True
340,8363,131.84112744056353,True
341,8364,99.455,True
342,8365,113.41,False
343,8366,110.08,True
344,8367,108.15,True
345,8368,107.15,True
346,8369,99.478,True
347,8370,132.36352253588183,False
348,8371,106.51,True
349,8372,130.77981179843056,True
350,8373,99.478,True
351,8374,99.478,False
352,8375,104.5,False
353,8376,104.5,True
354,8377,104.31,True
355,8378,106.25,True
356,8379,111.21,True
357,8380,111.21,True
358,8381,99.32,True
359,8382,106.11,False
360,8383,111.21,True
361,8384,9.566325930614312,True
362,8385,104.39,True
363,8386,108.61,True
364,8387,108.61,True
365,8388,108.46,True
366,8389,108.46,True
367,8390,108.46,True
368,8391,108.46,True
369,8392,108.46,True
370,8393,108.46,True
371,8394,108.46,True
372,8395,108.46,True
373,8396,108.46,True
374,8397,108.46,True
375,8398,108.46,True
376,8399,108.46,True
377,8400,8.062723131116071,True
378,8401,99.484,True
379,8402,99.514,False
380,8403,99.484,False
381,8404,129.8980375560066,False
382,8405,106.38,True
383,8406,104.63,True
384,8407,104.25,True
385,8408,104.25,True
386,8409,99.478,True
387,8410,99.478,False
388,8411,99.478,False
389,8412,99.478,False
390,8413,99.478,False
391,8414,99.478,False
392,8415,131.09818093104508,False
393,8416,106.17,True
394,8417,99.478,True
395,8418,99.478,False
396,8419,99.478,False
397,8420,106.11,False
398,8421,99.478,True
399,8422,99.478,False
400,8423,7.890733172687335,False
401,8424,106.17,True
402,8425,99.478,True
403,8426,99.478,False
404,8427,99.478,False
405,8428,99.478,False
406,8429,99.478,False
407,8430,99.478,False
408,8431,99.478,False
409,8432,111.21,False
410,8433,99.478,True
411,8434,9.831892026640109,False
412,8435,104.44,True
413,8436,104.35,True
