,timestamp,val0,label
0,6010,101.358,True
1,6011,115.853,True
2,6012,112.237,True
3,6013,108.721,True
4,6014,101.545,True
5,6015,102.297,True
6,6016,119.553,True
7,6017,110.029,True
8,6018,109.545,True
9,6019,105.074,True
10,6020,94.3625,True
11,6021,109.617,True
12,6022,104.137,True
13,6023,103.24,True
14,6024,102.018,True
15,6025,98.9504,True
16,6026,101.387,True
17,6027,101.726,True
18,6028,99.7322,True
19,6029,100.94,True
20,6030,94.4982,True
21,6031,116.227,True
22,6032,100.915,True
23,6033,100.569,True
24,6034,93.1638,True
25,6035,97.5198,False
26,6036,99.085,True
27,6037,100.502,True
28,6038,97.6737,True
29,6039,99.7217,True
30,6040,95.333,True
31,6041,109.182,True
32,6042,96.8415,True
33,6043,108.036,True
34,6044,96.4503,True
35,6045,91.0329,True
36,6046,105.91,False
37,6047,96.2924,True
38,6048,92.5075,True
39,6049,100.174,False
40,6050,92.9942,True
41,6051,96.3229,False
42,6052,102.388,True
43,6053,93.6452,True
44,6054,89.2633,True
45,6055,91.3684,False
46,6056,89.2881,False
47,6057,86.5512,False
48,6058,87.7489,False
49,6059,91.7998,False
50,6060,85.8466,False
51,6061,110.589,False
52,6062,95.1852,True
53,6063,101.56,True
54,6064,97.9942,True
55,6065,91.6856,True
56,6066,95.512,False
57,6067,88.1438,True
58,6068,97.0658,False
59,6069,96.3695,True
60,6070,87.2993,True
61,6071,109.87,False
62,6072,105.674,True
63,6073,97.0164,True
64,6074,103.587,True
65,6075,90.8947,True
66,6076,105.474,False
67,6077,91.1842,True
68,6078,88.5641,False
69,6079,90.2215,False
70,6080,82.243,False
71,6081,94.178,False
72,6082,85.6016,True
73,6083,91.2636,False
74,6084,85.5579,False
75,6085,87.7595,False
76,6086,87.5227,False
77,6087,88.8929,False
78,6088,82.8642,False
79,6089,85.0018,False
80,6090,86.2556,False
81,6091,102.829,False
82,6092,88.2423,True
83,6093,85.1446,False
84,6094,82.1046,False
85,6095,83.2314,False
86,6096,90.497,False
87,6097,86.6904,False
88,6098,83.9782,False
89,6099,82.2609,False
90,6100,85.9874,False
91,6101,93.6342,False
92,6102,89.5774,True
93,6103,90.2516,False
94,6104,83.2672,False
95,6105,80.2772,False
96,6106,92.0014,False
97,6107,85.5863,False
98,6108,82.8178,False
99,6109,83.817,False
100,6110,81.4708,False
101,6111,88.8509,False
102,6112,87.442,False
103,6113,92.0453,False
104,6114,83.0199,False
105,6115,87.6256,False
106,6116,85.7207,False
107,6117,84.8316,False
108,6118,84.7131,False
109,6119,86.5141,False
110,6120,84.8837,False
111,6121,108.151,False
112,6122,95.6172,True
113,6123,94.1572,True
114,6124,94.7475,True
115,6125,94.7727,True
116,6126,103.058,True
117,6127,101.137,True
118,6128,93.4973,True
119,6129,94.0971,True
120,6130,91.909,True
121,6131,108.474,False
122,6132,99.0272,True
123,6133,93.9437,True
124,6134,91.4332,True
125,6135,93.3577,False
126,6136,110.547,True
127,6137,97.4577,True
128,6138,96.1463,True
129,6139,95.4188,True
130,6140,85.9841,True
131,6141,94.298,False
132,6142,96.5274,True
133,6143,102.395,True
134,6144,89.8228,True
135,6145,95.1092,False
136,6146,95.6492,True
137,6147,94.0384,True
138,6148,94.7177,True
139,6149,94.0328,True
140,6150,89.5818,True
141,6151,110.428,False
142,6152,98.7303,True
143,6153,94.8346,True
144,6154,87.964,True
145,6155,90.7179,False
146,6156,91.8049,False
147,6157,89.305,False
148,6158,93.986,False
149,6159,97.5443,True
150,6160,100.442,True
151,6161,113.837,True
152,6162,103.189,True
153,6163,109.312,True
154,6164,104.775,True
155,6165,105.388,True
156,6166,121.015,True
157,6167,105.576,True
158,6168,93.833,True
159,6169,92.6927,True
160,6170,86.8051,False
161,6171,98.1571,False
162,6172,89.9226,True
163,6173,88.2372,False
164,6174,90.9098,False
165,6175,89.3964,False
166,6176,91.5735,False
167,6177,92.0426,False
168,6178,87.1721,False
169,6179,87.6617,False
170,6180,89.242,False
171,6181,112.039,False
172,6182,107.487,True
173,6183,99.6465,True
174,6184,102.285,True
175,6185,103.182,True
176,6186,104.784,True
177,6187,98.2916,True
178,6188,100.561,True
179,6189,93.5052,True
180,6190,94.9343,True
181,6191,98.6085,True
182,6192,95.1415,True
183,6193,100.561,True
184,6194,102.052,True
185,6195,97.401,True
186,6196,123.207,True
187,6197,111.422,True
188,6198,104.831,True
189,6199,104.287,True
190,6200,105.446,True
191,6201,113.311,True
192,6202,110.775,True
193,6203,116.449,True
194,6204,117.132,True
195,6205,118.529,True
196,6206,115.114,True
197,6207,120.004,True
198,6208,118.052,True
199,6209,114.247,True
200,6210,118.122,True
201,6211,139.665,True
202,6212,133.898,True
203,6213,118.147,True
204,6214,116.663,True
205,6215,123.134,True
206,6216,125.163,True
207,6217,125.163,True
208,6218,131.314,True
209,6219,136.575,True
210,6220,131.547,True
211,6221,132.48,True
212,6222,135.261,True
213,6223,147.37,True
214,6224,148.174,True
215,6225,129.572,True
216,6226,137.275,True
217,6227,139.755,True
218,6228,131.521,True
219,6229,130.279,True
220,6230,125.706,True
221,6231,139.284,True
222,6232,131.264,True
223,6233,127.133,True
224,6234,125.488,True
225,6235,123.494,True
226,6236,129.279,True
227,6237,129.078,True
228,6238,135.028,True
229,6239,128.803,True
230,6240,128.121,True
231,6241,153.37,True
232,6242,144.616,True
233,6243,145.695,True
234,6244,147.652,True
235,6245,134.1,True
236,6246,145.458,True
237,6247,134.569,True
238,6248,122.447,True
239,6249,125.616,True
240,6250,125.862,True
241,6251,139.814,True
242,6252,134.012,True
243,6253,135.518,True
244,6254,132.592,True
245,6255,120.663,True
246,6256,131.968,True
247,6257,119.398,True
248,6258,115.713,True
249,6259,118.452,True
250,6260,112.75,True
251,6261,128.065,True
252,6262,118.962,True
253,6263,112.858,True
254,6264,102.009,True
255,6265,108.127,True
256,6266,112.557,True
257,6267,106.506,True
258,6268,102.505,True
259,6269,110.545,True
260,6270,102.85,True
261,6271,135.368,True
262,6272,114.324,True
263,6273,110.217,True
264,6274,107.171,True
265,6275,107.538,True
266,6276,115.57,True
267,6277,111.182,True
268,6278,108.623,True
269,6279,108.042,True
270,6280,106.482,True
271,6281,117.462,True
272,6282,112.225,True
273,6283,118.05,True
274,6284,111.253,True
275,6285,107.887,True
276,6286,120.821,True
277,6287,112.112,True
278,6288,109.754,True
279,6289,107.676,True
280,6290,105.129,True
281,6291,116.068,True
282,6292,113.24,True
283,6293,114.704,True
284,6294,109.248,True
285,6295,107.545,True
286,6296,108.127,True
287,6297,104.886,True
288,6298,102.348,True
289,6299,100.871,True
290,6300,101.804,True
291,6301,127.086,True
292,6302,117.499,True
293,6303,119.107,True
294,6304,113.578,True
295,6305,105.963,True
296,6306,109.425,True
297,6307,109.085,True
298,6308,106.17,True
299,6309,112.06,True
300,6310,108.048,True
301,6311,120.294,True
302,6312,121.136,True
303,6313,119.493,True
304,6314,111.169,True
305,6315,110.14,True
306,6316,127.026,True
307,6317,113.995,True
308,6318,109.2,True
309,6319,107.915,True
310,6320,105.791,True
311,6321,115.553,True
312,6322,108.784,True
313,6323,102.844,True
314,6324,104.286,True
315,6325,110.62,True
316,6326,118.488,True
317,6327,111.521,True
318,6328,105.798,True
319,6329,106.238,True
320,6330,99.014,True
321,6331,122.009,True
322,6332,114.533,True
323,6333,106.567,True
324,6334,103.971,True
325,6335,100.281,True
326,6336,108.134,True
327,6337,106.518,True
328,6338,111.133,True
329,6339,103.356,True
330,6340,99.7183,True
331,6341,113.195,True
332,6342,104.911,True
333,6343,110.122,True
334,6344,102.645,True
335,6345,104.607,True
336,6346,116.648,True
337,6347,107.645,True
338,6348,112.478,True
339,6349,106.75,True
340,6350,101.404,True
341,6351,113.372,True
342,6352,116.641,True
343,6353,102.393,True
344,6354,103.247,True
345,6355,103.174,True
346,6356,101.308,True
