,timestamp,val0,label
0,769,12.0,False
1,770,109.0,False
2,771,54.0,False
3,772,31.0,False
4,773,108.0,False
5,774,27.0,False
6,775,89.0,False
7,776,89.0,False
8,777,77.0,False
9,778,106.0,False
10,779,107.0,False
11,780,98.0,False
12,781,110.0,False
13,782,91.0,False
14,783,108.0,False
15,784,131.0,False
16,785,105.0,False
17,786,115.0,False
18,787,42.0,False
19,788,11.0,False
20,789,6.0,False
21,790,11.0,False
22,791,5.0,False
23,792,4.0,False
24,793,3.0,False
25,794,15.0,False
26,795,20.0,False
27,796,20.0,False
28,797,59.0,False
29,798,106.0,False
30,799,92.0,False
31,800,97.0,False
32,801,112.0,False
33,802,39.0,False
34,803,42.0,False
35,804,52.0,False
36,805,51.0,False
37,806,48.0,False
38,807,50.0,False
39,808,39.0,False
40,809,82.0,False
41,810,124.0,False
42,811,97.0,False
43,812,40.0,False
44,813,42.0,False
45,814,19.0,False
46,815,17.0,False
47,816,10.0,False
48,817,13.0,False
49,818,10.0,False
50,819,23.0,False
51,820,36.0,False
52,821,35.0,False
53,822,44.0,False
54,823,45.0,False
55,824,27.0,False
56,825,36.0,False
57,826,31.0,False
58,827,89.0,False
59,828,41.0,False
60,829,46.0,False
61,830,49.0,False
62,831,45.0,False
63,832,97.0,False
64,833,111.0,False
65,834,42.0,False
66,835,69.0,False
67,836,44.0,False
68,837,35.0,False
69,838,12.0,False
70,839,6.0,False
71,840,4.0,False
72,841,7.0,False
73,842,13.0,False
74,843,21.0,False
75,844,23.0,False
76,845,35.0,False
77,846,53.0,False
78,847,44.0,False
79,848,54.0,False
80,849,83.0,False
81,850,43.0,False
82,851,50.0,False
83,852,48.0,False
84,853,78.0,False
85,854,111.0,False
86,855,108.0,False
87,856,63.0,False
88,857,60.0,False
89,858,71.0,False
90,859,40.0,False
91,860,28.0,False
92,861,15.0,False
93,862,12.0,False
94,863,13.0,False
95,864,5.0,False
96,865,9.0,False
97,866,5.0,False
98,867,70.0,False
99,868,47.0,False
100,869,65.0,False
101,870,67.0,False
102,871,52.0,False
103,872,73.0,False
104,873,61.0,False
105,874,52.0,False
106,875,42.0,False
107,876,25.0,False
108,877,91.0,False
109,878,73.0,False
110,879,73.0,False
111,880,62.0,False
112,881,121.0,False
113,882,122.0,False
114,883,1026.0,False
115,884,4513.0,False
116,885,5393.0,False
117,886,569.0,False
118,887,573.0,False
119,888,622.0,False
120,889,603.0,False
121,890,813.0,False
122,891,378.0,False
123,892,721.0,False
124,893,138.0,False
125,894,99.0,False
126,895,353.0,False
127,896,236.0,False
128,897,155.0,False
129,898,438.0,False
130,899,44.0,False
131,900,44.0,False
132,901,24.0,False
133,902,33.0,False
134,903,33.0,False
135,904,59.0,False
136,905,62.0,False
137,906,91.0,False
138,907,62.0,False
139,908,26.0,False
140,909,13.0,False
141,910,6.0,False
